sector, block, dbn, mpv, mpv_err, ch0_mpv, ch0_mpv_err, ch1_mpv, ch1_mpv_err, ch2_mpv, ch2_mpv_err, ch3_mpv, ch3_mpv_err
34, 69, 3315, 334.660212, 4.552445, 325.360298, 4.768265, 343.960126, 4.336624, , , , 
34, 70, 3324, 285.724612, 3.660115, 283.164110, 3.654188, 298.205972, 3.819647, 269.698506, 3.339188, 291.829858, 3.827439
34, 71, 3242, 342.171468, 4.084194, 336.001620, 4.840174, 350.627033, 3.941368, 343.333585, 3.722904, 338.723634, 3.832330
34, 72, 3274, 380.618778, 4.308003, , , , , 389.615655, 4.295304, 371.621901, 4.320702
34, 73, F564, 602.114838, 5.116866, 618.792881, 4.850040, 585.436796, 5.383692, , , , 
34, 74, F565, 616.993306, 5.164262, 615.024265, 4.665684, 536.351991, 4.832432, 685.714655, 5.323429, 630.882315, 5.835505
34, 75, F566, 621.010434, 5.206291, 626.684178, 5.041490, 644.710052, 5.731803, 603.010395, 5.128274, 609.637110, 4.923596
34, 76, F567, 634.936238, 5.840753, , , , , 647.858274, 6.134825, 622.014202, 5.546680
34, 77, F517, 594.527302, 5.342441, 605.257263, 5.452830, 583.797342, 5.232051, , , , 
34, 78, F573, 647.814992, 5.177620, 652.013155, 5.269717, 564.260442, 5.133616, 714.463605, 5.609663, 660.522768, 4.697484
34, 79, F577, 633.400532, 5.020761, 647.792326, 4.499502, 632.899677, 5.163923, 645.965581, 5.484052, 606.944542, 4.935566
34, 80, F578, 585.862673, 4.657151, , , , , 612.062151, 4.833118, 559.663195, 4.481184
34, 81, F527, 595.687858, 5.001172, 612.160741, 5.117849, 579.214976, 4.884495, , , , 
34, 82, F530, 644.391087, 5.043500, 651.481209, 5.431733, 622.372912, 4.494512, 659.252946, 4.840299, 644.457282, 5.407457
34, 83, F585, 591.112416, 5.390632, 633.381223, 5.305372, 545.522103, 5.186069, 555.752417, 5.182265, 629.793921, 5.888822
34, 84, F584, 653.194714, 5.864312, , , , , 661.837656, 5.472089, 644.551772, 6.256534
34, 85, F531, 585.607475, 5.817956, 614.944878, 5.958818, 556.270072, 5.677095, , , , 
34, 86, F532, 607.183556, 5.444216, 601.804359, 4.942785, 583.902585, 5.925281, 674.593388, 5.421373, 568.433891, 5.487426
34, 87, F538, 560.357601, 5.327927, 559.342870, 5.178031, 623.017628, 5.979697, 501.591193, 4.943355, 557.478712, 5.210626
34, 88, F540, 647.360294, 6.643279, , , , , 658.163192, 6.860782, 636.557397, 6.425777
34, 89, F427, 364.177453, 7.504045, 373.872149, 6.970532, 354.482758, 8.037557, , , , 
34, 90, C9, 367.892824, 6.476779, 371.614530, 5.405466, 373.774276, 7.667054, 375.941850, 5.931704, 350.240639, 6.902890
34, 91, C12, 388.935807, 7.233491, 411.798003, 6.777936, 398.724159, 7.526683, 389.613766, 6.037940, 355.607301, 8.591405
34, 92, C28, 603.043048, 7.898488, , , , , 613.030994, 6.437419, 593.055103, 9.359557
34, 93, F491, 559.461706, 23.259855, 559.461706, 23.259855, , , , , , 
34, 94, F492, 458.806931, 13.379921, 685.668335, 20.736014, , , 231.945528, 6.023828, , 
34, 95, F557, 587.602379, 18.671235, 562.562841, 21.098821, , , 612.641917, 16.243648, , 
34, 96, F558, 202.117587, 7.682335, , , , , 202.117587, 7.682335, , 
35, 1, 2242, 327.186125, 13.417561, , , 327.186125, 13.417561, , , , 
35, 2, 2229, 298.203651, 17.720637, , , 285.277436, 14.322202, , , 311.129866, 21.119073
35, 3, 2227, 358.012708, 21.195638, , , 390.949433, 30.020704, , , 325.075984, 12.370572
35, 4, 2215, 297.257537, 13.369130, , , , , , , 297.257537, 13.369130
35, 5, 2285, 330.833294, 6.611190, 339.440564, 6.991622, 322.226024, 6.230757, , , , 
35, 6, 2272, 369.811359, 7.455212, 359.303808, 7.260013, 361.863943, 8.006701, 388.685258, 8.072167, 369.392428, 6.481967
35, 7, 2271, 364.751976, 7.577611, 367.177666, 5.919016, 382.442842, 8.968733, 348.451402, 9.192627, 360.935996, 6.230070
35, 8, 2243, 329.851234, 6.876786, , , , , 328.528903, 6.607630, 331.173566, 7.145943
35, 9, 2409, 409.332715, 7.184114, 385.938153, 7.442519, 432.727276, 6.925709, , , , 
35, 10, 2419, 384.665502, 4.523637, 400.951627, 3.379731, 390.397445, 3.399103, 380.583513, 6.878560, 366.729423, 4.437153
35, 11, 2564, 415.854136, 4.842163, 418.970294, 5.695579, 425.834556, 4.929723, 403.947035, 5.359953, 414.664659, 3.383399
35, 12, 2592, 391.494438, 5.676269, , , , , 398.644873, 5.800791, 384.344003, 5.551747
35, 13, 4187, 343.832741, 5.527625, 346.616372, 5.628244, 341.049110, 5.427006, , , , 
35, 14, 4222, 328.415160, 5.060909, 322.803407, 5.832790, 315.318519, 4.077172, 340.034640, 5.165403, 335.504073, 5.168270
35, 15, 4235, 305.526417, 5.296777, 255.437986, 5.897631, 337.852946, 4.373680, 301.150646, 4.753150, 327.664088, 6.162644
35, 16, 4251, 342.391704, 4.646586, , , , , 315.853816, 4.956989, 368.929591, 4.336184
35, 17, 4274, 359.526043, 4.895594, 360.817009, 5.135555, 358.235078, 4.655633, , , , 
35, 18, 4278, 283.090932, 5.628716, 265.064644, 6.574172, 271.913015, 6.156683, 298.469410, 4.657894, 296.916660, 5.126114
35, 19, 4286, 326.179640, 5.074441, 301.525814, 4.367468, 330.365577, 4.610154, 336.511125, 5.534825, 336.316046, 5.785316
35, 20, 4294, 311.983652, 4.811899, , , , , 291.217475, 4.638563, 332.749829, 4.985235
35, 21, 4098, 289.247844, 5.065819, 283.370767, 6.788522, 295.124921, 3.343117, , , , 
35, 22, 4339, 350.364190, 4.844251, 349.354908, 4.534622, 338.226240, 4.185159, 346.766567, 5.307875, 367.109046, 5.349347
35, 23, 4362, 331.591022, 4.678870, 323.698882, 5.066967, 323.087816, 4.097817, 332.419466, 5.348553, 347.157922, 4.202142
35, 24, 4366, 328.581360, 4.279622, , , , , 328.898537, 4.327636, 328.264183, 4.231608
35, 25, 4410, 328.344963, 4.671297, 331.281043, 4.967564, 325.408882, 4.375030, , , , 
35, 26, 4412, 388.694452, 5.014266, 389.978237, 4.690998, 404.724981, 4.022298, 374.280358, 6.255227, 385.794233, 5.088541
35, 27, 4437, 341.312637, 4.855610, 313.768239, 4.208586, 333.173266, 4.041200, 359.145474, 5.448336, 359.163569, 5.724317
35, 28, 4444, 356.589829, 4.223278, , , , , 350.721908, 3.392162, 362.457749, 5.054394
35, 29, 3988, 318.307505, 4.019393, 325.740006, 4.070827, 310.875005, 3.967959, , , , 
35, 30, 4455, 325.698868, 4.770012, 315.115812, 4.402829, 322.281162, 5.308810, 337.990559, 4.914412, 327.407939, 4.453997
35, 31, 4459, 332.950672, 4.381698, 337.983628, 4.525333, 335.843771, 4.343269, 325.929468, 4.529730, 332.045821, 4.128461
35, 32, 4472, 310.970982, 4.046539, , , , , 304.364922, 3.960166, 317.577041, 4.132912
35, 33, 3921, 324.748878, 5.146241, 327.353915, 5.590449, 322.143841, 4.702034, , , , 
35, 34, 4515, 333.833012, 4.276097, 330.784570, 4.259816, 331.043843, 4.616688, 322.319967, 4.368173, 351.183668, 3.859710
35, 35, 4527, 369.217335, 4.799750, 365.796128, 5.003296, 371.527038, 5.130235, 352.178980, 5.012296, 387.367193, 4.053174
35, 36, 4536, 349.649804, 4.128398, , , , , 335.045567, 4.179222, 364.254042, 4.077573
35, 37, 3869, 321.333714, 4.496601, 323.573882, 4.450438, 319.093546, 4.542765, , , , 
35, 38, 3870, 310.989806, 4.596194, 297.657468, 3.975257, 288.220402, 4.959963, 317.529640, 5.015480, 340.551715, 4.434076
35, 39, 3889, 294.606654, 4.729279, 300.414700, 5.877866, 282.325903, 4.097733, 292.872639, 3.993969, 302.813374, 4.947550
35, 40, 4566, 336.237601, 4.317966, , , , , 332.078044, 4.310293, 340.397159, 4.325640
35, 41, 3809, 308.410805, 4.461742, 285.981059, 4.168602, 330.840550, 4.754882, , , , 
35, 42, 3833, 336.544801, 4.104076, 295.627345, 3.718449, 353.618450, 3.957642, 343.506295, 4.506541, 353.427116, 4.233671
35, 43, 3843, 369.782882, 4.222722, 364.439932, 3.798470, 371.838567, 4.172081, 363.933990, 4.571831, 378.919038, 4.348505
35, 44, 3851, 336.526398, 4.487021, , , , , 330.069372, 4.674171, 342.983424, 4.299872
35, 45, 3787, 314.237077, 3.690066, 311.844849, 4.079945, 316.629305, 3.300187, , , , 
35, 46, 3798, 357.690535, 4.497648, 351.739361, 4.085570, 338.552591, 3.720353, 377.898944, 6.751496, 362.571244, 3.433172
35, 47, 4695, 356.543085, 4.569627, 350.078901, 4.600538, 342.096240, 4.453436, 355.649369, 4.720950, 378.347830, 4.503586
35, 48, 4705, 355.723395, 4.507563, , , , , 362.403913, 5.617590, 349.042876, 3.397537
35, 49, 3714, 333.960005, 3.827801, 338.794443, 4.158568, 329.125568, 3.497033, , , , 
35, 50, 3715, 364.420261, 4.277778, 348.183206, 5.225527, 350.913850, 4.699872, 371.675107, 3.243088, 386.908880, 3.942627
35, 51, 3718, 350.044338, 4.501372, 352.392186, 4.535960, 347.036737, 4.766902, 363.559717, 4.711421, 337.188712, 3.991207
35, 52, 3719, 351.205300, 4.228777, , , , , 350.032338, 4.373891, 352.378263, 4.083662
35, 53, 3644, 340.161982, 3.822448, 352.220259, 4.130982, 328.103706, 3.513915, , , , 
35, 54, 3659, 326.354797, 4.457289, 315.098610, 4.217894, 318.127815, 5.564693, 343.928361, 4.137302, 328.264404, 3.909268
35, 55, 4796, 353.979836, 4.321214, 358.591437, 4.050683, 352.276831, 4.421832, 352.017077, 4.178376, 353.033998, 4.633964
35, 56, 4798, 303.287248, 4.798623, , , , , 289.078192, 5.804416, 317.496304, 3.792829
35, 57, 3522, 345.306243, 4.443206, 329.401397, 4.419666, 361.211089, 4.466746, , , , 
35, 58, 3520, 328.557567, 4.057796, 313.897678, 3.577527, 346.575327, 3.474742, 319.233337, 4.327031, 334.523927, 4.851886
35, 59, 3547, 386.451297, 4.205888, 365.125060, 4.419620, 378.010484, 3.892380, 404.123266, 4.552757, 398.546379, 3.958794
35, 60, 3577, 333.760197, 3.771746, , , , , 315.856990, 4.756461, 351.663405, 2.787030
35, 61, 3203, 356.740791, 4.271649, 364.239146, 4.184772, 349.242435, 4.358526, , , , 
35, 62, 3464, 363.979040, 4.337187, 334.350089, 4.671210, 343.015459, 4.181672, 385.359375, 4.506513, 393.191237, 3.989353
35, 63, 3473, 367.064173, 4.381588, 362.624013, 4.800870, 393.352393, 4.704985, 349.798071, 4.320922, 362.482215, 3.699575
35, 64, 5203, 315.536898, 4.371799, , , , , 315.743974, 4.938159, 315.329822, 3.805440
35, 65, 3356, 342.056393, 4.318016, 334.241562, 4.511951, 349.871224, 4.124081, , , , 
35, 66, 3362, 358.031456, 4.795004, 353.376007, 5.027805, 366.268245, 4.217282, 334.302346, 5.278289, 378.179227, 4.656639
35, 67, 3375, 372.702859, 4.239589, 389.618201, 5.049906, 382.976678, 3.983043, 352.793582, 4.300667, 365.422975, 3.624742
35, 68, 3411, 383.133041, 3.921105, , , , , 382.255328, 4.191815, 384.010754, 3.650395
35, 69, 5037, 349.614901, 3.832978, 375.285915, 4.249485, 323.943887, 3.416470, , , , 
35, 70, 5043, 332.851368, 4.006099, 340.475171, 4.233930, 334.169081, 4.155672, 317.998751, 3.126393, 338.762466, 4.508401
35, 71, 5057, 327.406557, 4.319375, 328.485287, 4.112947, 337.322145, 4.079849, 330.728597, 4.036521, 313.090197, 5.048183
35, 72, 5070, 354.080617, 4.214451, , , , , 348.327659, 4.105592, 359.833574, 4.323311
35, 73, C8, 376.726466, 4.468229, 376.528557, 4.045584, 376.924374, 4.890874, , , , 
35, 74, C14, 436.271605, 4.499896, 420.341813, 2.480456, 432.104554, 4.128596, 468.168065, 4.751452, 424.471989, 6.639079
35, 75, C17, 412.642514, 3.998470, 428.393703, 3.968044, 423.458505, 4.357403, 407.611511, 4.146279, 391.106336, 3.522154
35, 76, C24, 418.000793, 4.186438, , , , , 426.725313, 4.336750, 409.276272, 4.036127
35, 77, F579, 419.374586, 5.604380, 427.913438, 4.745905, 410.835734, 6.462855, , , , 
35, 78, F580, 392.115303, 4.136539, 391.063806, 4.109426, 386.363881, 3.634246, 411.587341, 4.207418, 379.446184, 4.595066
35, 79, F604, 635.621961, 4.497445, 642.560880, 5.478618, 605.409166, 3.862670, 647.251005, 3.175189, 647.266792, 5.473303
35, 80, F608, 561.032067, 4.032980, , , , , 524.218255, 2.836156, 597.845878, 5.229805
35, 81, F581, 609.514473, 5.614861, 663.010415, 6.063317, 556.018531, 5.166405, , , , 
35, 82, F582, 663.879796, 5.498880, 678.702038, 5.771621, 654.880889, 5.038240, 668.209973, 5.597012, 653.726281, 5.588648
35, 83, F583, 635.222609, 5.403354, 641.890134, 5.127026, 612.919991, 5.421491, 680.018103, 5.751744, 606.062210, 5.313154
35, 84, F586, 637.492128, 4.990699, , , , , 657.783180, 4.720030, 617.201076, 5.261368
35, 85, F533, 595.932352, 6.441012, 615.442773, 6.355990, 576.421931, 6.526035, , , , 
35, 86, F534, 587.786794, 6.234646, 630.752032, 6.056774, 608.581392, 7.022419, 574.853352, 5.861713, 536.960400, 5.997679
35, 87, F535, 616.739187, 5.887143, 628.272837, 5.551531, 607.188520, 6.604892, 650.175936, 5.251939, 581.319454, 6.140210
35, 88, F536, 610.219295, 5.577069, , , , , 646.621773, 5.710672, 573.816817, 5.443465
35, 89, C6, 444.479720, 8.029801, 471.051578, 7.222405, 417.907862, 8.837196, , , , 
35, 90, C13, 342.056536, 8.694792, 334.894930, 6.244904, 334.865931, 12.768433, 354.158086, 8.414703, 344.307198, 7.351127
35, 91, C21, 381.402901, 7.377203, 383.784176, 6.573417, 397.618715, 7.268297, 358.784287, 7.878091, 385.424426, 7.789006
35, 92, C23, 438.971604, 7.705298, , , , , 442.183512, 7.171412, 435.759696, 8.239183
35, 93, F560, 230.732871, 6.408643, 230.732871, 6.408643, , , , , , 
35, 94, F612, 345.632213, 15.666847, 356.120886, 14.798512, , , 335.143540, 16.535183, , 
35, 95, F615, 312.985813, 17.606569, 331.994226, 21.945002, , , 293.977400, 13.268136, , 
35, 96, F673, 433.912847, 34.940670, , , , , 433.912847, 34.940670, , 
36, 1, 2208, 310.470929, 16.542181, , , 310.470929, 16.542181, , , , 
36, 2, 2209, 312.854053, 22.884422, , , 322.225554, 17.694545, , , 303.482552, 28.074299
36, 3, 2214, 266.318527, 17.658764, , , 271.151300, 12.141203, , , 261.485755, 23.176326
36, 4, 2225, 282.559730, 21.375351, , , , , , , 282.559730, 21.375351
36, 5, 2252, 352.185816, 10.750187, 339.504473, 14.241548, 364.867158, 7.258826, , , , 
36, 6, 2352, 389.831434, 9.219124, 373.022281, 10.029621, 374.682823, 8.893432, 399.980868, 9.935635, 411.639764, 8.017808
36, 7, 2455, 376.544765, 9.449319, 402.429157, 12.093501, 403.414248, 9.290202, 350.466144, 9.232024, 349.869510, 7.181551
36, 8, 2467, 377.267136, 8.548943, , , , , 373.244778, 9.125446, 381.289493, 7.972441
36, 9, 2481, 379.836322, 8.172592, 373.701859, 9.502511, 385.970785, 6.842672, , , , 
36, 10, 2575, 307.101969, 6.477367, 279.637498, 7.669438, 327.595917, 6.616158, 290.147842, 6.456694, 331.026617, 5.167179
36, 11, 2577, 304.682907, 6.048296, 289.793366, 7.098966, 308.128581, 5.821851, 310.682745, 6.690739, 310.126935, 4.581628
36, 12, 2605, 358.303065, 6.268734, , , , , 338.461905, 6.743985, 378.144226, 5.793483
36, 13, 4160, 312.871587, 5.181982, 317.441053, 5.472623, 308.302120, 4.891342, , , , 
36, 14, 4166, 350.830790, 5.328934, 358.620685, 6.285356, 353.994968, 5.054221, 337.933221, 5.072667, 352.774284, 4.903490
36, 15, 4245, 316.929409, 5.420475, 326.313913, 6.251553, 302.906696, 5.797177, 310.479307, 4.894264, 328.017723, 4.738907
36, 16, 4248, 300.231681, 4.406034, , , , , 292.798408, 4.814504, 307.664955, 3.997564
36, 17, 4123, 328.032923, 5.246277, 314.565003, 5.816476, 341.500842, 4.676077, , , , 
36, 18, 4125, 323.796143, 5.233966, 307.613994, 6.426524, 330.663201, 4.891848, 323.112776, 4.892434, 333.794600, 4.725057
36, 19, 4153, 293.325178, 4.339190, 278.172005, 4.827975, 290.489362, 3.907104, 301.454980, 4.488329, 303.184367, 4.133351
36, 20, 4266, 296.331475, 5.181076, , , , , 283.415819, 3.961222, 309.247130, 6.400929
36, 21, 4101, 325.894614, 5.862677, 330.312503, 7.787535, 321.476725, 3.937818, , , , 
36, 22, 4102, 315.367960, 4.331817, 319.987344, 4.208324, 307.152397, 4.615783, 323.477295, 4.131515, 310.854804, 4.371648
36, 23, 4350, 341.646309, 4.441275, 348.272423, 5.071904, 353.568830, 5.008819, 329.816794, 4.147247, 334.927187, 3.537128
36, 24, 4385, 326.304814, 4.595132, , , , , 331.368349, 4.949784, 321.241279, 4.240479
36, 25, 4015, 330.870506, 3.969572, 319.878943, 4.430318, 341.862069, 3.508825, , , , 
36, 26, 4027, 301.046613, 4.630978, 297.182365, 4.206279, 318.931825, 4.795870, 295.162506, 5.429500, 292.909757, 4.092261
36, 27, 4035, 320.340978, 5.263171, 310.809106, 5.197216, 311.381604, 6.543113, 321.984819, 5.113687, 337.188381, 4.198667
36, 28, 4392, 314.834919, 4.861047, , , , , 307.763595, 5.416289, 321.906243, 4.305804
36, 29, 3975, 328.289315, 4.329783, 325.023207, 4.276907, 331.555423, 4.382658, , , , 
36, 30, 3978, 369.821201, 5.036443, 370.852201, 7.128107, 353.375840, 3.685579, 389.881733, 4.658819, 365.175030, 4.673269
36, 31, 4452, 391.109118, 4.894743, 391.766029, 5.983526, 389.570880, 4.672531, 386.303251, 4.443029, 396.796310, 4.479887
36, 32, 4473, 384.469867, 4.888928, , , , , 392.148613, 4.362953, 376.791120, 5.414904
36, 33, 2942, 337.443803, 4.700866, 336.311099, 5.299180, 338.576507, 4.102552, , , , 
36, 34, 2959, 285.696742, 4.392306, 287.943724, 4.234306, 302.039948, 3.753351, 268.350917, 5.608202, 284.452377, 3.973363
36, 35, 3919, 345.940325, 4.673067, 339.753091, 4.971213, 345.625439, 4.339314, 349.523678, 4.456128, 348.859091, 4.925613
36, 36, 4509, 299.418484, 5.225365, , , , , 297.159203, 4.238425, 301.677764, 6.212305
36, 37, 3886, 322.031233, 4.169404, 313.917584, 4.166183, 330.144883, 4.172625, , , , 
36, 38, 3891, 375.344432, 4.849116, 375.565875, 5.518953, 380.653605, 2.903121, 370.463715, 6.366016, 374.694534, 4.608374
36, 39, 3896, 349.163410, 5.456040, 327.117113, 4.935297, 386.891749, 4.799598, 315.490993, 7.845269, 367.153784, 4.243994
36, 40, 4598, 372.272574, 5.303561, , , , , 380.827443, 6.033414, 363.717706, 4.573707
36, 41, 3803, 343.428744, 4.293869, 332.420214, 4.230183, 354.437275, 4.357555, , , , 
36, 42, 3820, 347.984866, 4.658510, 341.875830, 4.523933, 353.461782, 4.650535, 355.107633, 4.315967, 341.494222, 5.143606
36, 43, 4652, 376.911167, 4.345047, 362.942165, 4.737093, 403.190756, 3.903233, 367.226324, 4.377949, 374.285422, 4.361914
36, 44, 4675, 369.494140, 4.281701, , , , , 359.132813, 4.231404, 379.855468, 4.331997
36, 45, 3767, 339.918642, 5.250854, 339.589449, 5.802288, 340.247834, 4.699420, , , , 
36, 46, 3777, 328.833059, 4.413431, 323.674440, 4.095671, 332.422805, 4.142738, 327.012834, 5.140196, 332.222157, 4.275121
36, 47, 4717, 320.479373, 4.595833, 351.836880, 4.216801, 327.412470, 4.397858, 295.116126, 5.426886, 307.552016, 4.341785
36, 48, 4727, 346.902879, 4.118576, , , , , 336.314726, 4.501242, 357.491032, 3.735911
36, 49, 3703, 314.311802, 4.199136, 309.554166, 4.247011, 319.069437, 4.151260, , , , 
36, 50, 3729, 303.897591, 4.406270, 283.675578, 4.123359, 326.892749, 4.541798, 289.723026, 3.947791, 315.299010, 5.012132
36, 51, 3742, 293.663571, 4.530930, 310.196508, 4.835282, 261.390556, 5.004344, 301.062601, 4.512107, 302.004619, 3.771986
36, 52, 4778, 344.927918, 4.485848, , , , , 334.692639, 4.624185, 355.163196, 4.347512
36, 53, 3608, 321.974616, 4.598895, 333.541312, 4.799237, 310.407920, 4.398552, , , , 
36, 54, 3614, 344.517657, 4.388646, 358.012924, 3.956670, 353.909085, 4.228982, 342.069495, 4.428402, 324.079124, 4.940529
36, 55, 3689, 356.505806, 4.043743, 351.496969, 4.751677, 357.289768, 3.860888, 374.041810, 4.003625, 343.194677, 3.558781
36, 56, 3690, 379.310058, 5.235900, , , , , 371.120917, 4.932838, 387.499199, 5.538962
36, 57, 3542, 297.535355, 4.243782, 296.921934, 4.474033, 298.148775, 4.013532, , , , 
36, 58, 3584, 352.952462, 4.562506, 346.574245, 4.633386, 363.599248, 4.641346, 341.847045, 4.355438, 359.789312, 4.619855
36, 59, 3587, 364.536064, 4.834400, 363.360754, 6.741696, 378.177634, 4.975202, 369.781581, 3.766396, 346.824288, 3.854305
36, 60, 3594, 303.302482, 4.189658, , , , , 310.363434, 3.277511, 296.241530, 5.101804
36, 61, 3456, 315.365626, 3.938479, 317.498362, 4.188490, 313.232891, 3.688469, , , , 
36, 62, 3475, 313.223199, 3.797278, 315.547534, 4.057824, 311.761704, 3.626395, 318.753606, 3.931118, 306.829953, 3.573774
36, 63, 4909, 332.886076, 3.749535, 339.272751, 4.364607, 339.823617, 4.339842, 331.955557, 4.080252, 320.492378, 2.213439
36, 64, 4962, 326.155280, 3.866377, , , , , 321.398123, 3.913177, 330.912437, 3.819576
36, 65, 3215, 331.232640, 4.632186, 318.915703, 4.922827, 343.549578, 4.341544, , , , 
36, 66, 3388, 308.010272, 3.722331, 310.034636, 3.631361, 324.369542, 3.624524, 287.665098, 4.220121, 309.971812, 3.413317
36, 67, 5008, 281.642937, 3.805825, 298.225325, 3.384019, 285.896823, 4.010925, 268.137767, 4.260190, 274.311831, 3.568167
36, 68, 5150, 356.937012, 4.652719, , , , , 356.143829, 4.806679, 357.730195, 4.498760
36, 69, 3306, 374.395198, 3.578192, 368.789744, 2.746483, 380.000651, 4.409901, , , , 
36, 70, 3317, 389.161664, 4.479552, 387.999352, 5.079861, 398.203353, 4.120913, 371.487438, 4.763275, 398.956513, 3.954158
36, 71, 3318, 361.191436, 4.140775, 377.368930, 4.532827, 365.881613, 4.735167, 356.095683, 3.557748, 345.419519, 3.737357
36, 72, 3328, 337.294642, 3.540157, , , , , 355.444287, 3.569574, 319.144998, 3.510741
36, 73, C18, 376.563156, 4.467596, 380.864979, 3.725087, 372.261334, 5.210105, , , , 
36, 74, C22, 383.632325, 4.391619, 393.311815, 4.780471, 376.964987, 5.304781, 409.468759, 3.992704, 354.783739, 3.488518
36, 75, C25, 385.656271, 4.138175, 403.683406, 4.891056, 361.221360, 3.897973, 410.504918, 3.575598, 367.215399, 4.188072
36, 76, C35, 353.199573, 4.049489, , , , , 327.893261, 3.494816, 378.505884, 4.604162
36, 77, F602, 388.241708, 3.693159, 390.944801, 3.432818, 385.538614, 3.953500, , , , 
36, 78, F603, 403.770865, 4.006351, 408.613325, 4.479626, 374.239238, 2.857962, 409.427125, 3.863681, 422.803774, 4.824136
36, 79, F605, 385.393866, 4.039229, 403.473931, 3.514600, 367.644818, 4.133377, 416.435771, 4.692209, 354.020945, 3.816728
36, 80, F609, 410.513641, 4.419709, , , , , 428.427823, 4.818400, 392.599458, 4.021017
36, 81, F590, 369.632429, 4.475874, 374.887893, 4.874829, 364.376966, 4.076920, , , , 
36, 82, F625, 378.700132, 4.885331, 404.052855, 5.184608, 342.552463, 4.284113, 403.627508, 5.524384, 364.567703, 4.548219
36, 83, F626, 392.654902, 4.330887, 383.712423, 5.080790, 398.422086, 3.850144, 400.129821, 4.430678, 388.355278, 3.961935
36, 84, F627, 427.926644, 4.797566, , , , , 428.784035, 4.862305, 427.069254, 4.732826
36, 85, F593, 399.055582, 5.305800, 410.076106, 5.186289, 388.035059, 5.425310, , , , 
36, 86, F594, 409.458795, 4.905520, 387.887455, 4.947324, 427.579990, 5.640305, 441.703732, 4.539421, 380.664004, 4.495030
36, 87, F595, 395.496168, 5.460288, 420.136972, 4.444013, 373.305598, 7.439615, 412.630019, 4.575837, 375.912084, 5.381687
36, 88, F597, 383.032617, 4.187158, , , , , 418.680835, 4.673431, 347.384398, 3.700884
36, 89, C4, 380.471315, 6.017216, 390.018790, 4.981971, 370.923840, 7.052461, , , , 
36, 90, C7, 341.317456, 6.425483, 352.719493, 5.144784, 306.494352, 9.032139, 357.987468, 4.921640, 348.068510, 6.603371
36, 91, C10, 399.878417, 6.280577, 338.647618, 4.813619, 407.706601, 6.428049, 441.424409, 6.604989, 411.735039, 7.275651
36, 92, C11, 411.052500, 5.399417, , , , , 427.590851, 5.895322, 394.514149, 4.903512
36, 93, F613, 290.541607, 17.551916, 290.541607, 17.551916, , , , , , 
36, 94, F614, 287.716418, 10.163543, 284.278379, 8.030779, , , 291.154456, 12.296306, , 
36, 95, F616, 371.190545, 12.068734, 346.269534, 15.094351, , , 396.111555, 9.043116, , 
36, 96, F617, 344.324215, 10.470153, , , , , 344.324215, 10.470153, , 
37, 1, 2296, 302.949516, 16.494518, , , 302.949516, 16.494518, , , , 
37, 2, 2218, 319.693083, 18.114504, , , 304.136486, 20.967034, , , 335.249679, 15.261973
37, 3, 2210, 351.862067, 16.525659, , , 359.215571, 17.191239, , , 344.508562, 15.860079
37, 4, 2151, 355.758711, 14.511634, , , , , , , 355.758711, 14.511634
37, 5, 2397, 342.664325, 8.128174, 317.556649, 8.692284, 367.772001, 7.564063, , , , 
37, 6, 2365, 385.225717, 11.238061, 365.120537, 12.573626, 362.865970, 8.260919, 388.174599, 15.126799, 424.741761, 8.990899
37, 7, 2313, 322.781733, 11.463173, 262.732587, 14.527044, 356.684173, 9.556138, 328.359997, 13.322246, 343.350177, 8.447262
37, 8, 2298, 360.828988, 10.751891, , , , , 351.577950, 12.123938, 370.080025, 9.379844
37, 9, 2600, 400.830781, 7.287412, 399.535731, 7.422186, 402.125831, 7.152637, , , , 
37, 10, 2579, 394.431127, 9.165822, 391.944991, 8.441845, 386.230251, 9.201207, 391.061790, 10.086241, 408.487477, 8.933998
37, 11, 2447, 351.834319, 10.927962, 365.976941, 8.735100, 369.891898, 20.521611, 322.323328, 6.957477, 349.145108, 7.497661
37, 12, 2436, 390.089659, 15.198706, , , , , 397.467218, 10.828297, 382.712101, 19.569116
37, 13, 4217, 310.362176, 5.889633, 308.651174, 7.008386, 312.073178, 4.770881, , , , 
37, 14, 4174, 347.653828, 6.618291, 348.777021, 7.805480, 362.342914, 6.241526, 343.272110, 5.209516, 336.223267, 7.216641
37, 15, 4250, 310.222289, 8.156610, 317.072975, 6.516675, 327.195018, 8.128305, 291.876913, 8.656733, 304.744251, 9.324730
37, 16, 4178, 307.290721, 7.080499, , , , , 289.094134, 6.128896, 325.487307, 8.032102
37, 17, 4296, 309.955589, 5.716506, 310.202488, 5.747906, 309.708690, 5.685106, , , , 
37, 18, 4283, 316.134910, 5.683611, 319.564825, 6.358384, 302.001691, 5.333049, 304.137100, 4.585680, 338.836024, 6.457332
37, 19, 4144, 327.274001, 7.644896, 275.060340, 9.694302, 343.148862, 7.256408, 329.931807, 7.877264, 360.954994, 5.751608
37, 20, 4113, 313.699624, 6.744361, , , , , 320.606440, 7.133874, 306.792808, 6.354847
37, 21, 4378, 348.230836, 6.690423, 340.420633, 7.473061, 356.041039, 5.907785, , , , 
