channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
170,26.000000,0.000263,30.254807,0.036520,8585.966041,24.608993,1478.332141,0.022109,9.700574,0.023658,20982.628318,44.662760,7.408873,0.014859,11140.796524,30.051989,9.982732,0.036391,4208.591268,26.968662,8.920987,0.055281,1727.157392,9.913345,17.462347,0.199471,121.185220,24.728219,5.000000,0.064487
171,18.000000,0.000035,24.000000,0.000616,4285.936594,38.425876,1471.425145,0.047371,5.645018,0.032095,6768.439499,41.089226,13.446226,0.028013,10691.962193,35.245696,14.127519,0.094206,8838.833746,69.565247,6.268284,0.026072,4084.530242,20.244745,9.108136,0.057982,2001.637166,8.787731,20.000000,0.001265
172,26.000000,0.000132,24.000000,0.001791,28614.970101,54.256748,1469.479971,0.012389,7.256303,0.011716,17273.029986,49.118460,6.678654,0.017256,3995.804979,16.528413,16.412003,0.101185,748.040424,21.325305,13.623508,0.188167,1590.042623,17.908797,5.515798,0.048043,572.750298,5.336588,18.864535,0.334024
173,26.000000,0.000157,26.946997,0.077366,29314.323426,54.325966,1407.377105,0.012278,7.281638,0.011475,18392.065017,45.306191,6.860718,0.016984,3832.129827,22.965395,12.111643,0.088749,1205.081183,13.658046,20.000000,0.036651,314.958946,8.718866,14.753288,0.596551,513.043501,20.793893,7.309581,0.126162
174,26.000000,0.000101,32.000000,0.000338,22671.532658,47.098915,1478.684201,0.014158,7.644180,0.014661,20574.250571,44.343361,7.185466,0.015670,6500.396844,21.730205,10.346214,0.038128,1935.521663,13.699988,9.169487,0.073174,748.273066,5.454726,19.999881,0.084776,10.005850,7.193217,19.905825,3.112054
175,26.000000,0.000134,26.277240,0.157129,19608.963431,46.669179,1420.258456,0.021548,7.707790,0.017220,20237.097779,78.281339,6.696737,0.017028,5167.831634,21.680888,14.243736,0.188469,1904.978171,21.066718,19.011254,0.423875,961.583306,103.682079,8.475028,0.566544,1093.583009,14.076043,7.799028,0.244202
176,26.000000,0.000136,24.000000,0.009524,26121.370420,50.591349,1471.394991,0.014138,7.682490,0.013187,17219.353017,49.026287,6.681852,0.017712,4191.991682,16.747380,16.581877,0.096847,924.228848,21.592399,12.643104,0.173480,1575.655418,17.056538,5.846757,0.049639,597.712398,4.614314,20.000000,0.060330
177,25.430165,0.017625,31.998709,0.031069,27157.637515,51.329682,1592.826930,0.013809,7.205950,0.012106,20538.800058,47.684085,7.036150,0.018121,6151.591586,22.904245,9.308990,0.041153,2163.449782,15.108579,7.904646,0.076449,692.270960,6.990780,13.265691,0.432284,58.431218,19.774615,17.980581,1.144846
178,26.000000,0.000131,32.000000,0.000742,18557.199091,43.397645,1524.022718,0.016019,7.874288,0.017751,21129.627768,46.222992,7.443145,0.015978,7876.202487,24.686367,10.055660,0.034798,2656.825994,17.210394,8.575011,0.058001,986.103217,7.418184,16.761589,0.191258,10.001042,1.254378,5.002873,0.619526
179,25.926920,0.020283,24.000000,0.000650,24208.852039,48.734706,1490.159215,0.014597,7.557341,0.013441,20276.119992,52.496422,6.474401,0.014957,4494.193177,19.548875,13.495305,0.100544,1591.091773,20.499268,15.956274,0.127023,1279.792958,20.446035,5.469414,0.065487,726.617494,7.667983,14.401714,0.212019
180,26.000000,0.000150,32.000000,0.000723,19503.959902,45.515209,1548.749200,0.014392,7.289055,0.015328,21463.827898,45.122937,7.517781,0.015706,7759.744871,24.248781,10.214514,0.035548,2738.813576,16.846702,8.504838,0.053786,997.311562,7.588617,15.762427,0.163421,10.000000,1.762372,18.965199,0.050291
181,26.000000,0.000134,32.000000,0.005190,20664.898742,45.353994,1463.868548,0.014586,7.545817,0.015282,20634.507751,44.686804,7.570406,0.016859,7613.183027,24.732472,9.725893,0.034731,2657.301760,16.284330,8.287052,0.054667,971.642251,8.008726,14.420781,0.186729,90.488558,57.995041,5.000000,0.309333
182,26.000000,0.000150,31.999928,0.001711,23538.852205,48.634665,1555.610383,0.013958,7.448184,0.013891,20276.826223,44.328489,7.530854,0.017167,6812.974912,22.885323,9.331797,0.033785,2346.212548,14.909848,8.272842,0.055770,793.497654,6.791308,14.460412,0.173798,49.498962,22.715547,5.004594,0.462533
183,26.000000,0.000151,32.000000,0.000481,21466.510302,48.972604,1449.030430,0.013860,7.432109,0.016155,20605.536395,44.212658,7.398479,0.016017,7207.399685,23.064931,10.195716,0.035659,2387.495339,16.222167,8.353210,0.060420,882.233002,6.963436,16.362352,0.187581,10.000000,5.215049,5.000000,0.562573
184,26.000000,0.000103,32.000000,0.000447,23436.056022,49.414496,1442.771283,0.013254,7.432818,0.013756,20550.943793,46.133652,7.239924,0.016126,6626.110761,22.288041,10.093131,0.037203,2008.934363,15.480926,8.966249,0.070476,765.753353,6.171678,18.490661,0.248746,10.000041,0.899104,19.734244,0.124392
185,26.000000,0.000109,32.000000,0.002448,19622.910991,44.766184,1467.371185,0.014695,7.689249,0.016441,21193.995274,45.622812,7.369340,0.015637,7672.189924,25.205176,9.935476,0.034282,2750.129737,16.287115,8.224296,0.050068,978.311450,7.202204,15.430137,0.159611,10.000000,0.877553,19.945661,0.080668
186,25.966942,0.006134,26.747662,0.048226,16608.274724,39.337194,1420.600614,0.016932,7.809777,0.016261,21483.334557,41.679923,6.920843,0.016653,5738.425171,18.017956,10.834465,0.062257,2469.967055,19.847086,19.209019,0.076688,555.679905,7.374175,17.383807,0.070109,625.218222,12.553619,9.697845,0.185628
187,26.000000,0.000271,30.594022,0.038358,11215.737829,30.621442,1457.094635,0.021582,8.698709,0.023014,21224.656285,44.806969,7.594920,0.016028,10143.777713,27.995861,10.348561,0.037803,3471.752864,24.238541,9.139871,0.064770,1456.010254,9.181634,17.893645,0.226124,126.422829,23.842777,5.000000,0.095647
188,18.000000,0.018764,24.000000,0.000180,12485.685310,52.633359,1552.027501,0.021003,5.459934,0.018211,11859.704854,38.086399,13.842139,0.023865,6082.331071,25.914349,16.880269,0.085811,4064.874808,38.324926,7.004567,0.047768,2666.832586,19.446759,6.256833,0.042802,1001.744332,5.690344,20.000000,0.039763
189,26.000000,0.000664,29.705766,0.030159,12391.617707,33.618916,1448.587416,0.019886,7.899967,0.020596,21566.181865,44.798137,8.014760,0.018140,10729.147907,30.744920,8.818825,0.030383,4087.252528,18.860329,9.178521,0.053422,1366.736498,11.491777,10.486566,0.158820,499.009812,9.977401,20.000000,0.530736
190,18.000000,0.001562,24.000000,0.000214,6976.111971,42.830228,1488.384282,0.031583,5.441814,0.024585,8961.094058,38.982624,13.654488,0.024214,9027.916519,28.039364,15.785077,0.075011,6018.809448,52.846571,6.534935,0.035058,3524.725565,20.930580,7.218795,0.045779,1551.932109,7.227973,20.000000,0.003513
191,18.000000,0.003538,24.000000,0.000210,7621.703732,43.879848,1483.450674,0.029884,5.557988,0.024212,9477.610714,38.822220,13.777810,0.023949,8456.916412,27.745674,16.234342,0.074983,5071.690929,48.291657,6.840064,0.040283,3513.059972,21.284984,6.649676,0.041971,1385.027203,6.674136,20.000000,0.010146
192,26.000000,0.000319,30.790946,0.039071,10599.329659,30.085013,1486.597006,0.023100,8.706807,0.024545,20856.510910,43.864057,7.790126,0.016442,10025.083943,27.569680,10.704795,0.040210,3504.521497,23.650020,9.266243,0.063418,1448.561730,9.277852,17.830561,0.230525,220.518918,26.437983,5.000000,0.054532
193,25.999734,0.001034,30.265649,0.029198,12601.131931,32.161973,1490.403169,0.021485,8.285739,0.020024,20976.768934,44.425336,8.218060,0.019149,10173.826358,28.160962,9.184224,0.032608,3772.285774,18.837386,9.231280,0.065797,1242.721913,7.980089,10.918768,0.218682,431.255242,15.573621,19.615779,0.012078
194,25.318178,0.020753,24.000000,0.001084,26368.271405,50.195225,1584.479047,0.015955,7.700820,0.014120,18640.399095,50.692221,6.714043,0.017111,3940.078270,18.871308,13.558218,0.110630,1517.890949,19.402414,15.838977,0.133076,1006.421737,19.237131,5.268015,0.077196,637.095008,7.405352,13.567605,0.220954
195,26.000000,0.000156,27.137099,0.101184,20476.357863,45.021717,1515.946043,0.018407,7.961692,0.016290,20057.302993,53.114841,6.940032,0.017877,5498.040124,33.952756,12.174253,0.096546,1673.918627,18.837853,20.000000,0.031146,560.343987,11.963124,15.756991,0.673410,642.865156,34.847158,7.985199,0.163533
196,18.000000,0.000011,24.000000,0.000322,3772.107499,30.695491,1576.000000,0.000602,5.543152,0.033397,7198.519697,30.655941,13.366057,0.023759,12226.744982,29.822097,11.782610,0.043749,10092.348563,43.580586,6.202338,0.021065,3741.057920,18.135150,10.029889,0.053419,1925.526204,9.033215,20.000000,0.001474
197,18.000000,0.000799,24.000000,0.000401,2803.380981,27.190804,1451.000000,0.000718,6.007718,0.044087,4898.894870,49.566202,13.879062,0.033443,11581.759349,27.334994,15.385475,0.083103,8627.769144,58.465818,6.871464,0.032007,4662.695626,23.664746,8.102415,0.044695,2373.703139,9.275462,20.000000,0.001349
198,18.000000,0.004097,24.000000,0.000253,7575.670809,43.710563,1511.145011,0.030317,5.561662,0.024452,9478.794746,39.784918,13.795134,0.022953,8912.042056,28.698690,15.318387,0.078323,6026.131317,51.620351,6.404401,0.033716,3163.914857,19.066724,7.796157,0.051337,1407.915869,7.044105,20.000000,0.003716
199,18.000000,0.003290,24.000000,0.000341,6018.927152,40.323555,1489.294909,0.037582,5.778299,0.027626,8487.727508,39.289602,13.717885,0.024804,9462.298883,30.218804,15.146348,0.078137,6573.160103,56.415245,6.487400,0.031456,3469.074145,19.813095,8.001925,0.053272,1575.258451,7.495377,20.000000,0.003003
200,26.000000,0.000351,29.532100,0.040829,7695.349472,22.932108,1468.203308,0.024018,9.496988,0.022540,19836.520725,43.248423,7.779810,0.016870,11934.372551,30.160385,9.925694,0.035060,4084.019393,27.603481,9.308499,0.068117,1897.381101,10.194647,18.616818,0.138118,10.000000,2.771487,19.640649,0.084321
201,18.000000,0.000481,24.000000,0.000284,3484.090854,30.504467,1468.000000,0.000822,5.588400,0.036624,6337.795026,41.356177,13.741962,0.028841,11900.683650,27.960776,13.828548,0.065481,8505.200046,51.168419,6.586287,0.027638,4299.699900,21.064343,8.613197,0.046113,1986.998083,8.665822,20.000000,0.001795
202,25.900245,0.006135,30.510797,0.024265,14991.783226,39.237309,1464.484395,0.015023,7.929678,0.011918,22529.785764,39.579461,7.665633,0.014678,9196.498880,28.815540,9.088191,0.037942,2678.176903,15.739733,10.579261,0.092988,943.070349,9.334465,15.587695,0.136219,10.937971,0.291230,16.932510,0.108110
203,18.000000,0.001212,24.000000,0.000468,5278.069313,43.382824,1403.094304,0.044934,5.516738,0.029788,8118.350959,39.493420,13.940412,0.028091,10079.049407,38.580464,13.658397,0.092451,8511.275631,66.316998,6.179777,0.024357,3487.557517,18.116526,9.182513,0.061941,1686.069225,8.109561,20.000000,0.001630
204,20.838373,0.024549,24.381877,0.057868,19272.053547,49.359896,1494.359133,0.038435,7.739906,0.023651,25052.073426,54.084817,7.490475,0.028049,8387.350294,29.999343,7.694309,0.032416,2156.714523,15.513887,8.851432,0.084917,487.836854,8.691117,10.136736,0.198440,215.917418,3.543153,20.000000,0.093856
205,20.655521,0.026716,24.000000,0.000995,15894.753494,44.720058,1428.653649,0.035396,7.977600,0.023030,26094.500853,55.848309,7.517084,0.020218,9244.878413,31.345914,7.857418,0.031898,2598.180507,16.621674,8.687281,0.066942,637.855694,9.748191,9.063245,0.139407,252.903596,3.451236,19.999999,0.056784
206,21.498687,0.034005,24.166954,0.054595,14013.583101,42.441865,1487.586428,0.046788,8.022991,0.027581,26056.819514,53.365188,7.627323,0.026497,10070.241671,32.920366,7.880143,0.031775,2872.772239,18.154544,9.133425,0.078949,678.465101,10.441781,10.435395,0.170169,285.203141,4.170839,19.999998,0.053699
207,23.191856,0.000228,27.576240,0.000313,5712.604316,22.943797,1432.897263,0.000268,8.494553,0.001678,3758.561779,53580.412726,18.327104,0.001229,8351.291067,6.173252,9.330234,0.002665,2156.280919,0.482492,6.569494,0.000279,1536.165267,0.187878,5.682541,0.000182,1383.106770,0.121888,5.001577,0.000009
208,18.000000,0.001974,24.000000,0.000363,6557.935622,42.763107,1450.990909,0.037672,5.806360,0.026800,8820.901357,39.850769,13.826042,0.025244,9897.525383,33.241341,14.214778,0.081397,6964.728967,57.157923,6.230364,0.028607,2990.881661,17.224306,9.267725,0.064755,1464.884790,7.565963,20.000000,0.002574
209,18.000000,0.000217,24.000000,0.000241,3428.395358,29.521812,1378.000000,0.000296,6.036536,0.033508,9007.803845,27.121955,12.990456,0.020545,13151.131264,34.034743,9.838112,0.031414,10528.852102,38.213185,6.351383,0.020214,3181.111982,16.522196,10.832290,0.063638,1716.756037,8.919987,20.000000,0.001587
210,18.000000,0.005648,24.000000,0.000318,7378.475440,43.412562,1438.315944,0.032148,5.712339,0.025252,9545.193512,38.923471,13.975857,0.023600,8861.680995,30.096906,14.723857,0.078605,6509.817869,51.973460,6.300831,0.029959,3014.529792,18.009061,8.347154,0.057579,1386.239101,7.132588,20.000000,0.003156
211,26.000000,0.012799,24.000000,0.001021,10527.805048,28.313440,1425.321431,0.026112,8.841615,0.022920,20149.113699,57.987622,6.998261,0.015448,7429.525175,29.932664,12.572942,0.081501,3502.925607,26.014457,16.940604,0.121335,1477.761520,30.158609,6.104390,0.089357,1317.955565,10.935757,15.198341,0.173073
212,21.256357,0.023999,24.627995,0.049147,19322.090703,47.380583,1471.312252,0.036371,7.905118,0.022082,24266.887044,52.566801,7.593435,0.026119,8377.289983,29.835727,7.772249,0.033432,2180.696182,15.544854,8.470147,0.076445,484.048837,7.954144,10.539226,0.199383,224.309065,3.721190,20.000000,0.169890
213,20.798244,0.021876,24.000000,0.007130,19508.510651,46.181454,1467.635251,0.028462,7.823677,0.019601,24777.944245,53.428760,7.368929,0.019075,8229.418621,28.723190,7.985110,0.033571,2115.939741,15.188869,8.975388,0.075402,500.993936,8.405718,10.282349,0.178003,242.256303,3.610225,20.000000,0.048340
214,21.271846,0.029535,24.951942,0.056357,16468.702311,47.463382,1482.961194,0.045503,8.051211,0.026170,24846.503013,52.891487,7.774156,0.028988,8889.206985,30.583912,8.114281,0.034341,2484.555389,16.874457,8.871029,0.073730,565.002522,10.325012,9.708751,0.213843,239.392984,4.963293,19.910852,1.273316
215,21.545825,0.027211,24.754237,0.053240,17539.954334,49.399148,1488.714998,0.041477,7.943324,0.024286,24427.969460,52.136936,8.042248,0.029513,8215.698612,30.902062,7.788162,0.034083,2235.982746,15.057087,8.894090,0.075363,547.324208,8.661290,9.423410,0.171245,225.315029,3.353898,20.000000,0.163937
216,18.000000,0.000012,24.000000,0.000323,4532.136521,63.352163,1496.224603,0.082715,5.438277,0.029537,7611.221282,50.756439,13.525622,0.038117,10939.394655,60.812239,13.339232,0.148778,9118.160762,114.975580,6.134644,0.024239,3701.668766,19.281397,9.138300,0.075917,1807.738913,8.538731,20.000000,0.001509
217,18.000000,0.000647,24.000000,0.000187,4596.058031,32.763898,1596.000000,0.001110,5.617145,0.030252,7142.844823,42.627777,13.366698,0.024446,10946.063261,26.099129,15.458165,0.069916,6460.974659,48.192654,6.767735,0.034037,4261.672024,22.821890,7.356604,0.040869,1711.904892,7.581228,20.000000,0.003420
218,26.000000,0.000969,30.340107,0.030180,8509.158734,25.797760,1537.164402,0.023632,8.811142,0.022645,19868.805837,42.596233,8.035762,0.017475,11503.589964,28.765702,10.425778,0.035064,4431.187589,23.225961,8.553153,0.051427,1783.889815,10.344583,15.253894,0.156476,442.702964,19.441223,5.000073,0.025853
219,18.000000,0.000877,24.000000,0.000233,6350.002205,43.234227,1539.859960,0.035782,5.368914,0.026747,8145.702191,39.663099,13.563992,0.024396,10028.890514,31.144321,14.637731,0.079563,7319.582803,61.389628,6.131901,0.028877,3415.343618,19.325596,8.347917,0.054921,1628.576173,7.877047,20.000000,0.002755
220,26.000000,0.000322,30.881274,0.032377,8610.464990,25.410011,1531.708374,0.021795,9.275705,0.023779,20697.758505,44.280031,7.534687,0.015562,11146.999194,28.610903,10.462440,0.035594,4321.013897,25.333138,8.608889,0.048763,1752.711659,10.352132,16.161165,0.175906,251.765905,28.202181,5.000000,0.036963
221,25.189061,0.039258,24.000000,0.000504,7751.234209,24.416334,1376.524559,0.046061,8.927598,0.030290,17480.242403,67.667291,7.098905,0.022257,7544.937270,36.847232,14.221284,0.125723,4440.647906,43.151785,16.936681,0.138086,1608.502522,39.130120,6.322602,0.100277,1729.895004,12.159988,17.351179,0.169566
222,26.000000,0.000175,32.000000,0.000572,28946.050902,53.046187,1556.064910,0.011818,7.211456,0.011199,18796.843823,42.671204,7.349996,0.017042,5736.610261,21.491943,9.145713,0.035185,1910.383906,13.136892,8.106991,0.057533,639.567418,6.352604,14.385596,0.177779,10.210955,4.170427,19.980628,9.553178
223,25.999888,4.922126,27.483372,5.557696,23416.847266,4971.690029,1460.606300,1.624870,7.541987,2.386783,20270.812306,6252.254123,6.784519,3.495660,4995.525719,2042.136463,11.932416,10.528980,1453.999453,1500.837712,19.990605,9.421241,456.713753,880.412748,18.985421,10.580292,485.369581,654.455645,7.965933,8.968644
224,18.863118,0.054421,24.003167,0.002409,23103.458018,59.457587,1493.485114,0.014458,5.997635,0.013291,11398.528475,31.187370,14.858749,0.022532,2633.913837,27.800587,15.105914,0.099221,4246.754005,26.239638,6.346602,0.034280,1553.096098,13.842317,7.675259,0.082726,668.524217,4.857979,19.662625,0.074868
225,26.000000,0.000140,31.883577,0.035105,17386.824012,40.614949,1489.147916,0.019519,7.994523,0.019047,20667.852157,45.110317,7.618692,0.018833,8131.495573,24.730895,10.271839,0.035623,2849.141273,18.950736,8.293950,0.056049,1086.923573,7.774762,15.867392,0.173954,10.000000,0.842159,19.599197,0.054177
226,26.000000,0.000336,30.855179,0.037548,7385.625392,21.259388,1458.860229,0.024649,10.222211,0.024029,19660.428010,42.899886,7.688442,0.016372,11342.834285,30.083217,10.505320,0.039320,4191.632724,25.367849,9.190358,0.059216,1810.035638,10.067584,18.385454,0.164362,10.000001,1.810930,19.520791,0.059800
227,26.000000,0.000399,29.695355,0.051145,6865.129567,21.679040,1485.735697,0.026248,10.095572,0.024202,19174.098376,42.471659,7.899891,0.017541,11498.985011,29.847389,10.343865,0.042990,4237.070303,32.585511,9.694028,0.074008,1950.477021,10.652189,18.928729,0.245752,94.829344,21.811677,5.000000,0.059481
228,21.851437,0.034574,24.707255,0.056975,14213.101264,45.549078,1535.851016,0.048165,8.005074,0.027685,24954.335087,51.682550,8.014831,0.031176,9859.343995,33.225984,8.047347,0.032766,2859.385910,18.848983,8.772264,0.068904,694.804735,11.457383,9.922229,0.213583,272.304441,5.598249,19.917408,1.261677
229,21.199637,0.025139,24.809829,0.053161,18565.760065,48.270501,1418.495918,0.038393,7.902824,0.023260,24100.135143,52.479132,7.696247,0.027823,8502.520112,29.805497,8.034162,0.033638,2319.012299,15.945489,8.559679,0.073423,545.960950,8.569050,9.754908,0.182305,216.676642,3.479107,20.000000,2.063782
230,21.579982,0.025389,24.473459,0.050962,17979.385223,43.482073,1525.554765,0.034887,7.854940,0.022010,25117.215524,52.519725,7.477205,0.023570,8785.692046,30.519123,7.891538,0.033752,2353.433216,15.723675,9.089397,0.083401,544.557866,9.096220,10.221078,0.177531,249.244146,3.913058,20.000000,0.085198
231,20.829746,0.026440,24.944057,0.047439,18110.588899,49.303677,1531.902157,0.041855,8.185744,0.024642,24118.129873,52.948368,7.570909,0.026793,8489.830218,29.614262,8.132082,0.034300,2413.174714,16.164896,8.403751,0.066889,579.258582,8.518587,9.304562,0.164861,236.425834,3.538434,20.000000,0.263027
232,18.000000,0.000015,24.000000,0.000882,3973.382999,30.154579,1443.000000,0.001068,5.752937,0.033853,6678.379849,33.759623,13.452920,0.023280,11638.719539,27.642529,12.533160,0.052297,9728.262023,46.123604,6.324884,0.022441,3822.322780,18.521268,10.201352,0.053844,2020.270691,9.362743,20.000000,0.001127
233,26.000000,0.000822,29.691662,0.029336,7483.260555,24.312972,1471.088538,0.023797,8.953491,0.024661,19846.698753,43.175154,7.957107,0.017319,12061.828779,31.236760,10.115015,0.035790,4824.803520,24.581165,8.719121,0.046127,1944.676052,11.271732,15.026081,0.140833,498.811876,16.493496,5.000000,0.020662
234,26.000000,0.000178,31.813680,0.030120,11799.978302,30.939794,1468.311007,0.020847,8.718314,0.022675,21746.103470,44.386617,7.522715,0.014989,9839.021616,26.956613,10.391651,0.034070,3619.730258,21.068756,8.350845,0.048336,1329.133292,8.682785,15.959073,0.158875,10.000000,1.023319,19.996006,0.003604
235,18.000000,0.002014,24.000000,0.000493,5530.877700,40.617022,1547.318873,0.039681,5.648189,0.029693,8017.078024,38.637247,14.046642,0.027979,9705.882573,32.507029,14.479361,0.081015,7526.864449,58.343026,6.315204,0.027574,3459.587011,18.855245,8.910845,0.059821,1734.529485,8.160689,20.000000,0.002108
236,21.286712,0.026518,24.800913,0.054023,16990.841490,45.101537,1522.724274,0.037388,7.378157,0.024848,25473.274103,52.572582,7.481038,0.026346,9315.927776,30.555151,8.538483,0.035903,2606.535808,17.739371,8.676461,0.070117,634.903821,10.513539,9.576589,0.193007,265.149506,5.079902,18.089616,0.459403
237,20.648157,0.024760,24.000000,0.044390,18453.131470,46.789696,1431.041220,0.033757,8.091012,0.022045,23522.922333,54.826762,7.776298,0.021180,8425.310306,30.035890,7.896242,0.033834,2322.553296,16.200990,8.588223,0.070050,556.411056,8.650807,9.839546,0.153549,232.034723,3.452250,20.000000,0.046771
238,21.106966,0.021932,24.503346,0.054626,21430.090909,49.205416,1511.950131,0.033734,7.749642,0.021409,23898.173736,50.238578,7.555826,0.027116,7511.587370,28.814362,7.733336,0.034089,1979.686061,14.480079,8.542165,0.081343,482.398559,8.300701,9.415941,0.184296,193.123240,3.208385,20.000000,0.119767
239,21.444121,0.035361,24.829168,0.054364,13886.204285,43.389607,1480.291809,0.049753,8.240802,0.028335,24773.827001,51.695559,7.721871,0.028890,10155.879884,31.812189,8.244056,0.031656,2915.780058,17.270332,9.131095,0.070207,699.622478,9.142539,10.601819,0.164055,281.857058,4.228536,20.000000,0.177572
240,26.000000,0.002651,24.000000,0.000710,18113.677594,39.591476,1480.771362,0.018824,8.260402,0.017490,19685.020498,55.326938,6.829318,0.016251,5536.733975,22.357464,14.269108,0.105045,2027.081337,27.115330,15.800813,0.131447,1473.029827,23.339317,5.745310,0.064616,895.602437,7.629703,17.162257,0.243921
241,26.000000,0.010863,24.000000,0.002343,21986.288304,44.251579,1500.409317,0.017130,8.014094,0.015186,19952.672584,53.109526,6.710697,0.016540,5002.307832,22.373670,12.601097,0.081960,1862.467067,18.649906,16.343254,0.142753,1107.083515,21.207553,5.798601,0.081269,801.274714,8.771316,13.150306,0.197156
242,25.775202,0.051553,24.596355,0.087812,7309.198973,22.752517,1509.128902,0.059528,9.327309,0.033591,18740.873191,48.647212,7.157175,0.022278,8555.740185,42.430158,11.430277,0.056286,4718.456956,27.983888,17.362679,0.126396,1265.208399,39.179032,7.797618,0.256598,1723.660005,21.103963,13.078987,0.459214
243,18.000000,0.000738,24.000000,0.001040,3739.439883,30.661096,1474.000000,0.002320,5.745196,0.034941,7342.867786,33.277276,13.396974,0.022450,11418.932336,28.631935,12.315207,0.051169,9463.581073,44.724488,6.439898,0.023027,3802.044975,18.355682,10.128640,0.053747,1950.731896,9.176968,20.000000,0.001145
244,25.999999,0.000804,26.701159,0.054059,10245.848020,28.365646,1635.687840,0.023022,8.798615,0.022540,20555.220315,44.231347,7.531572,0.017823,8906.280776,38.014860,9.064884,0.039030,3963.995695,18.120484,19.999921,0.003402,10.000538,0.355721,6.402710,0.078895,917.065218,10.669801,16.225714,0.260541
245,18.117264,0.162595,24.000000,0.000313,6360.550041,47.674009,1509.346703,0.035104,5.599467,0.031496,9354.073152,51.775394,13.938195,0.030184,8699.972758,72.393484,15.922078,0.157081,6003.826789,136.392212,6.876896,0.066666,3461.875133,20.989169,7.323564,0.098526,1562.668811,8.159142,20.000000,0.003094
246,18.000000,0.001155,24.000000,0.000202,6867.382205,41.551442,1626.733888,0.035890,5.692475,0.024270,8860.610590,41.614240,13.353155,0.024251,9954.063777,31.217302,15.191831,0.078685,5763.100846,59.640233,6.394194,0.036141,3439.383427,20.331034,7.832099,0.051319,1479.448477,7.568351,20.000000,0.008167
247,19.066650,0.111486,24.000000,0.000269,6646.214332,43.152761,1480.839961,0.034556,5.794825,0.030038,9565.993877,44.306608,14.191973,0.024827,8262.979059,51.383728,15.755219,0.123086,6306.609784,90.886418,6.606964,0.041930,3449.489999,19.566990,7.706507,0.073842,1445.354653,7.653206,20.000000,0.003904
248,18.000000,0.000803,24.000000,0.000453,4123.851366,30.442528,1481.000000,0.014104,5.662928,0.031402,7262.322382,37.575067,13.439930,0.024407,11200.929724,27.389748,13.216802,0.060566,9106.769224,48.045365,6.362084,0.024501,3783.152524,19.173538,9.389427,0.052252,1909.768343,8.671207,20.000000,0.001338
249,18.000000,0.000512,24.000000,0.000179,5033.920669,33.579459,1512.000000,0.001330,5.543904,0.027489,7764.244091,43.661278,13.126903,0.023013,11035.578222,26.523231,14.330568,0.072693,7762.037614,51.054195,6.355664,0.029183,3779.939743,20.547828,8.216295,0.047211,1767.914085,7.977440,20.000000,0.002261
250,25.656340,0.020514,24.000133,0.000338,15005.760078,36.301556,1477.042513,0.023659,8.207288,0.018761,18928.092425,50.062986,6.390078,0.016881,7308.541976,17.226740,19.999909,0.001386,10.000271,0.494851,7.527833,0.171603,1422.719628,17.675260,8.579590,0.095167,859.250749,9.056369,18.539278,0.268241
251,25.960653,0.007320,31.245759,0.031943,15229.675396,33.114112,1535.814138,0.019367,7.815562,0.016250,20705.541134,44.429722,8.041560,0.017814,8292.980290,23.242575,10.649003,0.036765,2960.596938,16.104227,10.589910,0.080448,972.784127,10.028297,8.645341,0.117258,665.138673,7.464019,19.833715,0.013269
252,26.000000,0.000188,24.000000,0.003399,30774.132960,55.956488,1498.787830,0.011851,7.203419,0.010952,16579.359819,46.914446,6.714074,0.017617,3507.426704,15.886684,16.494935,0.109834,792.300177,20.587404,13.476615,0.182030,1326.554631,16.716430,5.630143,0.054365,515.169449,4.876144,19.818108,0.358718
253,25.998897,0.001074,29.148828,0.056301,32229.446098,56.923504,1468.210047,0.011376,7.324162,0.010733,17473.776366,39.164565,6.884558,0.015238,3731.726409,20.763250,10.200675,0.067135,1083.243331,10.793837,19.563329,0.090896,167.405747,5.253258,17.859287,0.217012,162.582114,7.197901,12.211073,0.194638
254,25.999370,0.001780,24.000012,0.000444,28793.002184,52.443062,1536.700980,0.012412,7.309844,0.011528,18705.568231,48.934529,6.575440,0.016831,3885.042525,17.349671,13.445449,0.088207,1260.588290,16.600289,16.101946,0.122759,1094.608141,15.250129,5.632706,0.049512,622.357173,7.477272,12.542071,0.183615
255,26.000000,0.000144,32.000000,0.000614,26700.656182,52.633198,1490.825725,0.012894,7.302319,0.012932,19218.007636,43.415585,7.463389,0.017535,6043.720518,21.987446,9.548349,0.036934,1946.111046,14.215608,8.293917,0.062507,683.142107,6.187712,16.296945,0.214828,10.000000,1.877825,19.999999,10.040432
