channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
172,23.882385,0.027513,27.455621,0.068745,12712.367295,33.343568,1466.571470,0.028612,7.638512,0.019199,10802.320128,33.802174,7.596453,0.032966,3379.991416,17.784394,8.019786,0.047657,898.405070,9.422851,9.277244,0.118007,243.134469,5.276551,10.354994,0.298408,104.898189,2.559155,20.000000,0.139972
173,22.683050,0.030158,27.423326,0.074957,16217.634144,38.134715,1402.885163,0.025638,7.507768,0.016999,9006.916779,31.136639,7.589199,0.037493,2411.001456,14.903924,8.321308,0.059576,650.622850,7.793807,8.777374,0.128053,173.524787,4.582219,9.319943,0.332586,87.672259,2.211366,20.000000,0.939281
174,22.628290,0.028348,28.278417,0.058877,16124.231724,37.673280,1477.637189,0.024840,7.575452,0.016770,9277.960146,31.835447,7.375217,0.033092,2378.680090,14.575925,8.427411,0.057839,674.135788,7.895322,8.297347,0.110723,181.124714,4.572910,8.350008,0.260002,84.127495,2.086712,20.000000,0.385955
175,23.051040,0.028014,28.219966,0.067424,17867.948395,40.266010,1420.876070,0.020296,7.181012,0.014433,8857.668751,30.904039,7.258540,0.031970,2211.290746,14.030566,8.389533,0.060341,581.775494,7.295923,8.755338,0.132531,156.540444,4.205232,9.424173,0.342927,78.850460,2.168741,20.000000,0.490898
176,24.232383,0.051003,26.664385,0.056163,5601.071165,24.033921,1464.975116,0.062153,8.258582,0.036031,11804.661125,33.673198,8.397532,0.036946,5663.412448,23.639849,8.225929,0.043616,1871.954626,13.495081,9.357121,0.085115,499.066501,7.784730,10.321941,0.204881,197.481334,3.454031,20.000000,0.255073
177,20.633107,0.033507,25.407551,0.082959,10100.219787,34.216343,1592.387729,0.054120,8.027418,0.029684,12184.476428,38.706892,7.239093,0.038495,4161.106654,20.358336,7.848521,0.045673,1206.785682,11.520413,9.384983,0.123215,287.313339,6.704435,10.440256,0.278161,147.781178,2.856152,20.000000,0.095869
178,22.701463,0.038851,26.670768,0.063873,7940.645191,28.720178,1523.439628,0.051749,7.960261,0.030079,12104.437753,35.201514,7.901955,0.036287,4693.844526,21.086702,8.531998,0.048239,1460.102378,12.233140,8.955916,0.088781,392.000469,9.829326,9.586246,0.246704,153.609271,3.800930,19.412016,1.179795
179,22.976309,0.052585,25.149169,0.079366,6254.284449,24.709336,1487.185804,0.064547,8.509376,0.037001,12404.642282,36.514496,7.558580,0.037462,5438.164358,23.711348,8.334059,0.045468,1687.575303,14.164157,10.179648,0.131827,425.331130,8.983717,11.540922,0.242891,214.995145,3.961357,20.000000,0.049197
180,22.558373,0.028013,27.203361,0.060914,11181.942846,32.618411,1548.070012,0.032142,7.300403,0.020778,12087.679352,35.738713,7.471163,0.030366,3813.954744,18.664489,8.413017,0.049318,1142.321725,10.526744,8.582302,0.097771,310.625390,8.488350,9.581019,0.236354,126.430187,3.486798,15.865736,1.011233
181,23.112897,0.039282,26.476114,0.055228,7682.843121,28.089919,1460.774785,0.051575,7.982739,0.030207,11825.172791,34.142648,8.109948,0.035490,4903.185923,21.911351,8.359120,0.047764,1527.640519,12.247986,8.719941,0.083691,452.739678,8.542230,9.305509,0.189673,173.847362,3.849475,15.725614,0.572017
182,23.321753,0.039421,26.239767,0.070828,8018.865582,28.939195,1550.454537,0.051185,8.020858,0.029753,11829.473485,34.441649,8.225972,0.039280,4566.026580,21.550725,8.247736,0.046804,1380.956115,11.907330,9.290968,0.099238,372.597236,6.831529,10.243768,0.248214,151.767210,2.971867,20.000000,0.269329
183,22.436210,0.035955,26.580221,0.067359,8822.005102,28.745956,1447.948799,0.047834,8.283761,0.028688,11486.823510,35.404746,7.636926,0.034131,4411.469111,20.151324,8.723411,0.051667,1386.934913,11.950510,9.094309,0.095377,341.019692,6.495765,10.405747,0.251859,159.042713,3.061031,20.000000,0.291312
184,23.201740,0.026651,28.180536,0.061336,15224.466843,36.772810,1443.919535,0.024358,7.418920,0.016687,9977.521197,32.720015,7.344770,0.031776,2745.761431,15.806247,8.217305,0.053207,764.380068,8.273407,8.623468,0.107204,203.554676,4.852246,9.012507,0.293653,92.716720,2.301688,20.000000,0.400437
185,23.259934,0.027493,27.577223,0.062256,15337.586553,37.013680,1465.496189,0.024642,7.419376,0.016748,9755.031777,32.063003,7.526754,0.033275,2708.023820,16.046886,7.940501,0.053086,751.236690,8.215100,8.671629,0.109738,214.598512,4.986990,8.836421,0.260586,88.640079,2.113579,20.000000,0.295178
186,22.964999,0.042851,26.274840,0.083925,7425.404777,26.514096,1418.154224,0.053396,8.273233,0.031493,12609.193930,37.131484,7.503784,0.036223,4833.125004,21.221818,8.508206,0.045990,1458.369600,13.234216,9.857509,0.128328,360.052419,7.141520,11.528208,0.279685,155.173890,3.236288,20.000000,0.081053
187,23.757670,0.049580,26.443161,0.058850,6029.196337,25.235892,1452.843349,0.062379,8.247743,0.035604,11881.219831,34.025026,8.273235,0.037530,5419.943012,23.010768,8.524811,0.045946,1750.602446,13.321778,9.060859,0.083928,482.853328,7.558371,10.060556,0.208429,186.763432,3.284631,20.000000,0.734517
188,22.908842,0.027929,28.719758,0.067612,15018.389634,37.087159,1538.206394,0.023719,7.265181,0.016355,9920.314476,32.239838,7.495173,0.030829,2868.167446,16.014236,8.829054,0.065629,796.293514,8.702242,8.332775,0.158218,253.369963,6.336891,9.260858,0.327144,98.989130,3.359591,11.534943,1.537780
189,22.826571,0.027993,27.142864,0.062961,15839.808810,37.834972,1452.513824,0.024926,7.364322,0.016771,9626.560316,31.949071,7.502649,0.034071,2663.062421,16.082145,7.812822,0.053688,718.282305,8.079460,8.529237,0.111093,199.977143,4.904587,8.648565,0.268416,88.394667,2.072957,20.000000,0.539806
190,22.446375,0.030470,26.710049,0.064984,10437.230735,31.375727,1493.527069,0.038806,7.752648,0.023929,11872.096015,35.648902,7.530217,0.033513,4010.287569,19.330763,8.313249,0.048137,1137.134008,10.703353,8.963341,0.103043,299.897916,5.958634,10.180016,0.265013,131.557604,2.732480,20.000000,0.324707
191,22.587477,0.032129,25.688218,0.077821,9896.521868,29.594908,1488.586983,0.040088,7.954009,0.025116,12508.533010,37.651209,7.135864,0.032372,4195.943759,20.010670,8.118948,0.046346,1189.496934,11.641179,9.420225,0.126462,289.699355,6.373460,11.030682,0.273875,135.137117,2.817443,20.000000,0.063117
192,23.205573,0.043064,27.055014,0.059697,7016.210388,27.271069,1486.309754,0.057274,8.198621,0.032943,11823.533499,34.095404,8.257502,0.036189,4757.885802,21.177703,8.721421,0.048559,1521.893326,12.033493,9.242906,0.089488,411.443323,6.970822,9.564888,0.203739,156.468046,2.912544,20.000000,0.670110
193,22.081700,0.044794,26.090472,0.078294,7672.415458,31.350462,1488.047162,0.066138,8.399584,0.035290,11546.928722,35.247159,8.063905,0.043212,4655.344081,21.448218,8.753611,0.050787,1430.830516,12.584922,8.949744,0.093781,399.415813,9.269162,9.987590,0.262276,162.472659,4.064979,17.874446,0.877620
194,22.563576,0.036450,27.335882,0.061898,8314.657409,30.004976,1580.965959,0.049571,7.941281,0.028856,11947.669504,34.669377,8.153142,0.035287,4273.040600,19.934255,8.684245,0.049727,1318.351708,11.059795,9.033690,0.094647,371.944589,9.769504,8.935855,0.194269,145.602466,3.652008,15.787902,1.072448
195,23.031055,0.035895,25.314775,0.072184,9613.183409,29.330124,1514.428421,0.041869,7.982882,0.026082,11846.344531,35.353089,7.485817,0.035835,3854.969744,22.028279,8.057238,0.058979,1053.832110,9.025652,17.151644,0.160316,10.000000,0.494042,2.000000,0.120777,173.935538,3.740531,19.319143,0.557232
196,23.720025,0.027257,28.467135,0.056101,14846.155666,35.807795,1585.344454,0.025576,7.648859,0.017384,9695.685251,31.723158,7.577160,0.032445,2683.203683,15.822344,7.934092,0.051024,747.323288,7.960506,9.053217,0.113029,214.350813,5.148520,7.996693,0.242724,90.947077,2.234555,20.000000,0.801218
197,22.968553,0.028408,27.752647,0.065926,14727.137124,37.076705,1462.508994,0.026269,7.228944,0.017446,9950.337873,31.831438,7.785579,0.034830,2888.847157,16.429238,8.250391,0.054981,802.875012,8.647930,8.668320,0.114684,234.291081,13.673772,8.677319,0.243975,104.950954,3.590718,17.024034,2.745341
198,24.252782,0.027411,28.744545,0.055065,13880.302588,34.761417,1517.737371,0.025615,7.571255,0.017615,10082.810260,31.823498,7.718170,0.031272,2897.530917,16.183613,8.368279,0.053808,832.444256,8.487374,8.859058,0.104978,230.144191,5.111001,8.622424,0.259868,97.805707,2.563799,20.000000,1.139965
199,23.305991,0.027102,27.519761,0.078128,12612.716951,32.984616,1493.797170,0.028719,7.743888,0.019370,11193.733606,35.391964,7.198832,0.031251,3221.047406,16.893197,8.453308,0.051538,894.696493,9.774120,9.214343,0.122528,228.219964,5.128799,10.726775,0.335936,100.749222,2.606807,20.000000,0.142173
200,24.108229,0.029658,28.606049,0.084764,16264.981103,37.660163,1471.684007,0.023615,7.545984,0.016193,8706.121998,30.184387,7.804738,0.038796,2308.959168,14.510155,8.129018,0.056874,596.570443,7.609686,9.531008,0.143541,167.065706,4.267869,10.657420,0.422801,74.742217,2.593959,20.000000,0.440048
201,23.045166,0.026466,27.436963,0.069412,15145.501944,36.208139,1478.688455,0.025317,7.608863,0.017290,10023.604981,33.464635,7.139466,0.032033,2635.746009,15.525406,8.199944,0.054275,752.387698,8.354685,8.688006,0.112068,196.137445,4.959384,8.950054,0.300249,95.230565,2.208576,20.000000,0.195884
202,22.076448,0.028858,26.630932,0.074632,13433.381961,34.746306,1467.871008,0.032983,7.890569,0.020847,10250.091591,34.166973,7.435255,0.035483,2957.500795,16.500690,8.559033,0.057171,829.591993,9.053776,8.755382,0.114817,208.462548,5.028602,9.455086,0.275672,96.909018,2.216352,20.000000,0.149636
203,22.624349,0.028347,27.342451,0.071620,12832.755953,34.558941,1413.427637,0.033045,7.634452,0.020832,10752.516778,33.489875,7.751314,0.035435,3106.968676,17.034781,8.317003,0.053867,806.326871,8.570959,9.284000,0.119034,209.657228,5.064455,9.422798,0.295600,95.824953,2.309023,20.000000,0.496017
204,23.742702,0.053533,26.492215,0.064189,5684.414806,24.880125,1491.485763,0.068349,8.390897,0.038380,11811.272830,33.899206,8.333048,0.038396,5460.040308,23.210899,8.498296,0.046496,1805.569170,13.488112,9.450666,0.088937,473.081670,7.766034,10.467452,0.218228,200.815062,3.502497,20.000000,0.257639
205,22.308786,0.054040,24.389415,0.086204,6757.896185,26.666946,1425.864273,0.070317,8.727662,0.038695,12484.934661,37.418395,7.451560,0.039671,5180.449354,23.991281,8.068170,0.045693,1568.722254,13.667532,10.254993,0.144593,385.169952,9.177769,11.535536,0.240417,199.339212,3.893628,20.000000,0.030768
206,23.141731,0.037954,26.507859,0.072460,8079.545864,27.745703,1484.856954,0.048377,8.038185,0.029060,12339.203780,35.832318,7.760060,0.034709,4546.816678,20.818185,8.337473,0.047076,1344.791452,11.932865,9.778777,0.114044,352.375785,6.863587,11.041185,0.261492,154.708602,3.138480,20.000000,0.114749
207,22.702860,0.036288,24.689553,0.066315,8866.020594,27.252100,1431.149209,0.042209,8.168066,0.026975,13168.710694,38.699524,6.760690,0.029463,3963.108660,22.277608,8.256017,0.055370,1173.301620,9.229075,17.218247,0.142643,10.000000,0.423192,2.000000,0.099476,188.955519,3.326302,20.000000,0.093599
208,23.427232,0.038475,26.401137,0.068167,8093.771201,28.042900,1456.225312,0.050197,8.147944,0.029636,11791.776180,34.642463,8.009921,0.037391,4675.954273,21.411324,8.200256,0.045408,1366.430356,11.836083,9.328233,0.101873,376.393569,6.847016,10.481370,0.237421,157.900346,3.049053,20.000000,0.126235
209,23.179412,0.035880,25.183432,0.090373,9855.053112,28.613500,1387.997497,0.046379,8.836739,0.028125,11369.908657,36.240559,7.346867,0.038101,3931.805314,19.827253,8.039094,0.048238,1051.178741,11.534746,9.749718,0.154109,284.887260,6.734078,11.510862,0.291905,132.683430,3.040100,20.000000,0.061784
210,22.948918,0.031867,27.108789,0.073137,10306.521747,31.308942,1443.151444,0.043112,8.118805,0.025711,11271.499818,34.300694,7.895025,0.037761,3720.113402,18.732349,8.375580,0.049807,1043.219517,9.912862,9.266226,0.107020,266.412589,5.745615,9.725356,0.272640,119.399731,2.571008,20.000000,0.307192
211,23.781254,0.041011,27.089726,0.065699,7440.178878,27.164257,1422.661834,0.052215,8.136255,0.030744,11677.561415,33.734523,8.250336,0.037284,4669.591895,20.964546,8.716118,0.049293,1417.467193,11.798811,9.588280,0.099411,377.073310,6.839256,10.291591,0.239119,163.845903,3.202414,20.000000,0.197115
212,23.811900,0.027258,28.011081,0.064167,14067.488942,35.034167,1468.864035,0.026482,7.578023,0.017982,10051.157573,32.282458,7.588998,0.032695,3008.150297,16.836952,8.037575,0.051230,825.087356,8.726136,8.673186,0.104549,219.670290,4.878069,10.113781,0.311148,100.491144,2.646147,20.000000,0.287156
213,23.673509,0.027407,28.049763,0.063318,13367.224950,34.380737,1465.330266,0.027313,7.537500,0.018378,10478.663694,33.151642,7.592244,0.032898,3094.596732,16.694944,8.326530,0.051217,867.841057,8.851389,9.007720,0.109386,235.325247,5.128080,9.432982,0.275618,98.951174,2.452110,20.000000,0.290006
214,22.123004,0.028985,26.812709,0.081557,13210.978723,35.171340,1480.038668,0.035086,7.757355,0.021596,10377.504110,33.669607,7.616987,0.037796,3010.148656,16.763375,8.459232,0.056671,797.528274,8.947293,9.338944,0.131931,204.743406,5.123184,10.375997,0.332119,101.540644,2.519627,20.000000,0.344123
215,23.904330,0.034510,27.265131,0.064144,8814.880148,29.184587,1485.627810,0.043232,7.911427,0.026267,11677.762222,33.709054,8.287042,0.036036,4100.193616,20.012159,8.213588,0.048367,1244.861815,10.553033,9.614039,0.101037,326.359465,6.294197,9.743479,0.229260,131.562236,2.704709,20.000000,0.171085
216,23.462028,0.038108,26.907371,0.055886,7606.944040,27.229885,1502.108195,0.047179,7.805229,0.028650,12149.621580,34.680234,8.007129,0.033402,4953.319641,21.659602,8.345446,0.045369,1465.900739,11.964397,9.092930,0.091257,366.796342,6.573818,10.294728,0.243049,162.228930,3.128185,20.000000,1.385330
217,23.252574,0.043676,25.815356,0.064511,6982.392944,26.197140,1610.946872,0.055980,8.130225,0.032752,12452.536830,35.926700,7.802729,0.035682,5195.091502,22.878429,7.969644,0.043526,1688.508387,13.517087,9.059337,0.088061,437.583112,9.683745,9.719339,0.247786,170.843083,4.022178,19.537821,0.942868
218,22.468557,0.039976,26.438542,0.069000,7989.394674,27.554564,1541.441274,0.052433,8.387716,0.030920,11651.226379,35.710462,7.582851,0.035287,4712.166249,20.592907,8.972565,0.050763,1443.873771,12.467139,9.129439,0.095672,397.852958,7.046774,10.175008,0.230606,173.490032,3.150202,20.000000,0.286649
219,22.950794,0.034364,26.321274,0.060990,8808.939724,29.224320,1545.051527,0.042259,7.653649,0.025873,12401.677645,35.949321,7.697974,0.033868,4546.716953,20.906292,8.195614,0.046176,1350.177337,11.834929,8.793959,0.091867,372.251276,8.973359,9.611807,0.251343,152.338825,3.775359,18.625560,0.972717
220,22.926370,0.033639,26.736252,0.061692,9027.124042,29.173910,1534.452139,0.042127,7.852170,0.025940,12132.958553,35.582012,7.693993,0.033039,4327.343658,20.154253,8.328823,0.047062,1296.329492,11.184456,9.138132,0.095973,359.251651,6.582918,9.650086,0.229484,146.540289,2.800170,20.000000,0.209556
221,24.434074,0.029903,27.010204,0.058635,12151.915590,32.495507,1379.669351,0.031449,7.671940,0.020724,10231.816464,31.678362,7.970139,0.035116,3599.734649,18.616927,8.253825,0.050910,1032.670325,9.798476,8.687696,0.098473,300.597375,9.269202,8.512732,0.201726,126.276624,3.186596,16.186626,1.228009
222,22.456633,0.042857,25.743825,0.072371,7439.140052,28.702914,1551.412221,0.055312,7.984118,0.031529,12258.599752,35.879187,7.895515,0.038667,4972.306863,22.253640,8.226092,0.044954,1492.158540,12.883253,9.517712,0.109534,394.525513,7.463627,10.530749,0.244937,168.730622,3.159852,20.000000,0.443837
223,23.011431,0.045562,25.334437,0.068390,6982.503388,26.228625,1457.721540,0.057330,8.247842,0.033213,12244.220808,35.949228,7.680000,0.037064,5285.391523,22.926665,8.216864,0.044555,1608.228844,13.478061,9.309329,0.102240,421.474117,7.683771,10.611919,0.232892,182.344998,3.307481,20.000000,0.298903
224,23.775810,0.028368,27.638463,0.077894,11522.566705,30.845477,1494.364933,0.034022,8.103042,0.022285,11259.221508,35.045081,7.270862,0.032258,3382.426309,17.222828,8.583708,0.050952,933.557262,10.238978,9.484317,0.133081,247.043201,5.235617,11.808878,0.353688,104.633122,3.094068,20.000000,0.167302
225,23.102644,0.031968,26.717689,0.065925,9890.163103,30.476806,1490.528087,0.041311,7.831984,0.025245,11495.351087,34.319760,7.823696,0.035526,4168.991886,19.990812,8.184072,0.047415,1187.698106,10.929762,9.187782,0.104974,322.475402,6.161316,10.653554,0.264460,139.062430,2.971227,20.000000,0.294581
226,22.621402,0.034074,26.742043,0.070443,9617.921324,31.580826,1461.680357,0.049253,8.282035,0.028150,11175.352926,34.360332,8.031821,0.039731,3966.620580,19.742219,8.211512,0.048954,1169.372126,10.775880,9.004013,0.101420,303.135300,5.950785,10.317643,0.262688,131.325261,2.809263,20.000000,0.188945
227,23.650678,0.035970,26.390357,0.076708,8562.648699,27.812627,1492.496242,0.044777,8.065204,0.027559,12197.118609,35.615128,7.745640,0.034531,4321.229961,20.547850,8.191355,0.047382,1266.975771,11.546608,10.163300,0.129049,316.553069,6.896613,11.231017,0.277586,147.345437,3.119001,20.000000,0.096852
228,23.777163,0.027881,28.211322,0.054511,13121.442172,34.063927,1536.387431,0.028207,7.596920,0.018863,10297.180012,32.126286,7.821225,0.032253,3130.474975,17.026190,8.227409,0.051616,921.012125,8.941883,8.871167,0.100738,257.524138,5.514643,8.338287,0.222738,112.052285,2.470230,20.000000,0.512399
229,23.765719,0.027964,28.149155,0.062261,13825.282946,34.900789,1417.289181,0.026822,7.559354,0.018112,10029.964638,32.049055,7.711670,0.033302,2944.004645,16.338156,8.394486,0.054198,840.253829,8.630500,8.952340,0.108729,240.862735,5.183196,9.195194,0.261605,101.255655,2.478055,20.000000,0.344035
230,23.904076,0.028466,29.474730,0.051823,15990.877642,37.648416,1526.320078,0.022357,7.395150,0.015529,9126.851231,30.409737,7.702858,0.032528,2458.644187,14.934056,8.446737,0.059962,704.701197,8.119649,8.137955,0.118265,237.448534,4.328512,10.940641,0.365105,100.025470,3.826824,6.796308,0.647962
231,23.572903,0.027428,28.503485,0.071490,15044.873017,35.921144,1534.050961,0.024235,7.654914,0.016925,9557.191479,32.242832,7.260566,0.031828,2637.010601,14.943025,8.897258,0.059241,715.815393,8.154794,9.121510,0.125865,198.651385,4.647181,10.099752,0.338410,89.824417,2.649721,20.000000,0.507310
232,24.146517,0.027981,28.818914,0.061331,12842.988163,33.169573,1454.236574,0.028625,7.797180,0.019257,10203.419173,32.277349,7.746032,0.032788,3127.437539,16.633176,8.514133,0.052145,907.447275,8.973591,9.028159,0.106922,247.707733,5.097114,9.873408,0.297440,103.206148,2.885925,20.000000,0.613038
233,23.013425,0.028640,28.097429,0.061855,17983.648796,40.647541,1479.371666,0.020148,7.096522,0.014261,8735.462118,30.407117,7.362989,0.032419,2227.809119,14.215547,8.284633,0.060125,613.938931,7.486174,8.548122,0.124220,169.026368,4.391311,8.787673,0.284642,81.701109,2.093660,20.000000,1.114079
234,22.658922,0.028909,27.067077,0.072748,11917.790942,32.863991,1469.610534,0.035107,7.805025,0.022121,11030.715891,34.282578,7.575013,0.034311,3415.213015,17.665885,8.506164,0.052996,920.859825,9.697950,9.189928,0.120830,233.708700,5.221645,10.880774,0.317592,105.162597,2.692602,20.000000,0.262196
235,22.279637,0.026784,26.665245,0.085453,14270.544907,35.715727,1556.769029,0.028190,7.559662,0.018570,10693.378656,35.058072,7.104541,0.034013,2852.945597,16.104553,8.341539,0.054903,761.659549,8.993460,9.260751,0.139583,189.588384,4.977966,10.294827,0.342862,92.987020,2.291149,20.000000,0.143429
236,23.268802,0.033821,27.115218,0.063483,8933.295335,28.930509,1519.673912,0.039978,7.586420,0.025145,11955.431138,34.912485,7.720530,0.032780,4430.150280,19.837056,8.973672,0.050594,1288.566761,11.648800,9.214026,0.102707,354.364179,6.359012,10.738654,0.254401,150.039390,3.173421,20.000000,0.323541
237,22.733263,0.037340,26.167240,0.071397,8715.676724,29.466552,1428.452073,0.049624,8.260500,0.028992,11540.508278,35.039492,7.881930,0.038337,4362.460908,20.630783,8.434626,0.049090,1329.178843,11.622480,9.121659,0.096921,359.164977,6.765958,9.819413,0.231795,156.296450,2.880927,20.000000,0.114444
238,23.567188,0.040977,26.497416,0.063566,7564.887234,27.522254,1506.026586,0.054224,8.271677,0.031536,11748.274742,34.034167,8.222295,0.037123,4652.734192,21.469754,8.361285,0.048033,1451.130414,11.884068,9.252264,0.093369,389.553452,6.947406,9.857844,0.225902,158.810278,2.999550,20.000000,0.682367
239,22.657281,0.036099,25.112891,0.075402,9675.652845,29.013512,1479.060464,0.041997,8.114556,0.026284,12051.138868,36.454323,7.162755,0.034537,3779.069359,21.444464,8.457434,0.061235,1039.639030,9.096129,17.449483,0.162027,10.000000,0.406026,2.000000,0.098311,177.641055,3.685318,19.999429,0.438054
240,22.114731,0.032753,26.386321,0.069187,10001.583894,31.493395,1484.342301,0.046078,8.153394,0.026951,11435.557415,35.507567,7.678792,0.036807,3996.131323,19.561415,8.289676,0.048706,1180.799761,10.852287,8.847664,0.099332,299.564414,6.008696,9.839876,0.250854,124.932977,2.550739,20.000000,0.297833
241,22.875806,0.037423,26.278460,0.069651,8608.501343,30.449165,1498.301130,0.053001,8.063157,0.030152,11528.574191,34.062895,8.178445,0.040017,4383.468763,21.105931,8.290625,0.049305,1343.118963,11.650291,9.006791,0.094345,359.756727,8.889766,9.613405,0.254953,144.317002,3.657387,18.775868,1.035707
242,22.357340,0.035251,26.423133,0.074289,9462.730936,31.411896,1512.819051,0.048065,8.032653,0.027808,11369.074467,34.761135,7.893842,0.040276,4195.078346,20.049106,8.491462,0.050177,1241.551660,11.661361,8.987290,0.101367,334.543881,9.580756,9.951472,0.283233,138.059421,3.850441,18.919807,1.317468
243,22.166855,0.037837,25.159486,0.095672,9031.042418,29.205044,1481.709666,0.050461,8.244608,0.029561,12386.801163,37.752780,7.235802,0.037597,4341.191983,20.873322,8.165248,0.047083,1265.739873,12.624843,9.911173,0.158856,299.420470,7.339878,11.892509,0.299342,150.645037,3.337293,20.000000,0.055507
244,23.274421,0.028635,28.378135,0.061892,18340.069328,41.517144,1644.987360,0.019371,6.924960,0.013775,8723.449178,29.818229,7.580700,0.032347,2186.376376,14.384054,7.986500,0.058905,601.461976,7.227641,8.656770,0.119640,167.751378,4.507737,8.463823,0.287019,83.084788,2.121167,20.000000,0.880122
245,23.640014,0.027958,28.358521,0.059954,12495.852730,33.031453,1516.559071,0.028214,7.661265,0.019123,10639.186440,33.328620,7.525445,0.030912,3308.351937,16.915633,8.806621,0.054224,965.971667,9.385250,8.980014,0.105438,258.356262,5.390938,9.618240,0.277202,126.503473,2.932361,20.000000,0.392791
246,24.102380,0.027105,28.662303,0.055984,15761.553053,37.119876,1636.491418,0.022908,7.465006,0.016008,9440.935826,31.104737,7.576717,0.031500,2487.738547,15.263034,7.944357,0.053039,709.774424,7.671058,9.180567,0.113379,204.839577,5.099260,7.713264,0.234484,84.515791,2.173930,20.000000,0.750398
247,24.007886,0.029271,29.586648,0.052275,14312.380088,34.847016,1489.129669,0.025966,7.835266,0.017760,9368.127990,30.691031,7.770880,0.032044,2581.047176,14.950946,9.166575,0.069275,758.630931,8.715916,8.108857,0.127577,233.217483,4.379324,11.427376,0.496466,97.097342,3.794501,6.770494,0.831203
248,23.063295,0.040344,26.604029,0.065528,7562.566172,27.515550,1489.417267,0.051451,7.983491,0.030362,12251.337788,35.539382,7.867236,0.036188,4962.698378,21.648379,8.382632,0.045434,1490.073512,13.109791,8.946912,0.092630,391.949001,10.472955,10.468357,0.297143,158.331959,4.415752,19.487641,1.299940
249,23.753025,0.051529,26.204558,0.054677,5764.525420,25.182130,1516.934941,0.064261,8.069147,0.036461,11790.242126,33.594345,8.357565,0.038267,5702.490082,23.906165,8.451987,0.046277,1857.482003,13.760327,8.963218,0.080738,539.970928,9.807126,9.588563,0.189463,209.952248,4.408541,17.073258,0.635818
250,23.210807,0.043145,26.230651,0.064569,7138.322517,26.276191,1476.200912,0.055262,8.219060,0.032467,12126.935919,35.235714,7.832515,0.035267,5008.043732,21.881513,8.501321,0.046601,1555.497297,12.561134,9.500952,0.097542,420.091032,7.517525,9.977800,0.222809,177.616525,3.182047,20.000000,0.407824
251,22.955358,0.035508,27.127389,0.063028,8730.415544,29.375495,1538.556836,0.047409,8.072349,0.028077,11715.547223,34.510151,7.974040,0.035834,4300.279136,20.100277,8.469881,0.049238,1323.659856,11.074376,9.323981,0.093950,366.755433,11.598273,8.825141,0.207773,147.818305,3.635076,18.212663,1.530894
252,24.061350,0.042888,27.151678,0.061873,6732.272195,25.059993,1494.131526,0.052516,8.186657,0.031652,11933.646705,34.494501,8.018717,0.034672,5141.355990,21.828833,8.564515,0.046174,1627.293758,12.851614,9.405443,0.091964,432.466658,7.075087,11.082641,0.236044,183.408649,3.516397,20.000000,0.138341
253,23.472383,0.047467,26.243213,0.064495,6344.876487,24.950156,1461.549138,0.058652,8.308649,0.034276,12131.671536,35.202010,7.903929,0.035897,5359.528476,22.624722,8.440477,0.045208,1705.239843,13.378503,9.440460,0.095050,459.000134,7.765853,10.459549,0.223589,196.367744,3.421172,20.000000,0.181649
254,22.478682,0.032030,25.990155,0.072901,10068.514518,31.301039,1535.861028,0.041728,7.707809,0.025230,12027.559379,35.851851,7.608751,0.036254,4146.312703,20.143407,8.106997,0.047432,1164.367305,11.173985,9.017554,0.103524,307.010917,8.021802,9.823785,0.287451,129.498288,3.420167,18.989574,0.990070
255,23.454395,0.040694,26.470528,0.062920,7401.884060,26.484785,1485.496715,0.051128,8.121177,0.030626,12126.092210,35.089346,7.877339,0.034552,4897.071904,21.549457,8.470844,0.046551,1496.915060,12.235828,9.359113,0.095589,403.886827,7.193778,10.002314,0.226822,171.490973,3.107884,20.000000,0.417213
256,23.665198,0.028069,28.318650,0.062239,16798.629319,38.192319,1576.942694,0.022350,7.507790,0.015667,8913.666654,30.665560,7.389652,0.032396,2258.674252,14.457036,8.077636,0.056808,601.691541,7.317757,8.609298,0.120231,155.200525,4.091883,8.973841,0.302243,64.083787,1.986661,20.000000,0.511857
257,22.398884,0.031143,26.704685,0.080462,17578.509272,39.123726,1600.933651,0.024632,7.634237,0.016484,8336.434458,30.962696,7.263341,0.038439,2146.813755,14.471510,7.707260,0.057824,535.328190,7.206901,8.628896,0.136668,134.001443,3.898268,9.777970,0.357175,55.742726,1.719415,20.000000,0.339241
258,23.569259,0.029921,28.700877,0.078159,16792.637522,38.029684,1552.819544,0.023192,7.644601,0.015999,8476.277397,30.102198,7.568082,0.036386,2160.803119,13.884883,8.341563,0.059372,560.180021,7.171682,8.892029,0.132275,138.478540,3.801426,10.107499,0.409255,58.231631,2.228695,20.000000,0.545777
